order_id,complaint_id,complaint_type,complaint_date,resolution_time_hours
O214749,C015923,App Issue,2025-10-23,46
O214762,C015924,App Issue,2025-10-02,9
O214768,C015925,App Issue,2025-12-11,20
O214785,C015926,Refund Not Processed,2025-10-05,19
O214787,C015927,Refund Not Processed,2025-10-04,16
O214794,C015928,Food Quality,2025-11-03,37
O214799,C015929,App Issue,2025-11-03,22
O214853,C015930,Late Delivery,2025-11-25,41
O214856,C015931,Refund Not Processed,2025-11-20,21
O214883,C015932,Late Delivery,2025-10-12,18
O214905,C015933,Missing Item,2025-10-22,37
O214906,C015934,Payment Failure,2025-12-28,13
O214911,C015935,App Issue,2025-12-26,7
O214912,C015936,Late Delivery,2025-11-11,29
O214917,C015937,Late Delivery,2025-11-20,23
O214948,C015938,App Issue,2025-12-10,45
O214956,C015939,Late Delivery,2025-12-14,11
O214963,C015940,Late Delivery,2025-12-28,19
O214981,C015941,Wrong Item,2025-12-11,23
O215005,C015942,Late Delivery,2025-10-23,25
O215010,C015943,Refund Not Processed,2025-11-13,31
O215012,C015944,Refund Not Processed,2025-10-08,35
O215014,C015945,Late Delivery,2025-12-27,44
O215020,C015946,Missing Item,2025-11-22,17
O215046,C015947,Refund Not Processed,2025-12-15,32
O215049,C015948,Late Delivery,2025-10-09,47
O215092,C015949,Late Delivery,2025-12-20,23
O215109,C015950,Missing Item,2025-10-09,45
O215130,C015951,Late Delivery,2025-10-05,23
O215167,C015952,Food Quality,2025-10-11,13
O215174,C015953,Food Quality,2025-10-13,20
O215228,C015954,Late Delivery,2025-10-04,37
O215230,C015955,Late Delivery,2025-10-23,36
O215238,C015956,Late Delivery,2025-11-05,21
O215244,C015957,Payment Failure,2025-11-20,36
O215262,C015958,Wrong Item,2025-10-15,32
O215272,C015959,Late Delivery,2025-11-22,7
O215285,C015960,Food Quality,2025-12-25,12
O215291,C015961,Refund Not Processed,2025-11-26,47
O215325,C015962,Refund Not Processed,2025-11-28,17
O215341,C015963,Late Delivery,2025-12-18,41
O215349,C015964,Missing Item,2025-11-28,21
O215368,C015965,Late Delivery,2025-12-19,28
O215373,C015966,Refund Not Processed,2025-11-10,25
O215398,C015967,App Issue,2025-12-04,42
O215402,C015968,Missing Item,2025-11-17,33
O215405,C015969,Late Delivery,2025-10-30,29
O215414,C015970,App Issue,2025-11-10,5
O215419,C015971,Refund Not Processed,2025-12-14,37
O215420,C015972,App Issue,2025-10-04,28
O215425,C015973,Food Quality,2025-10-20,27
O215429,C015974,Late Delivery,2025-11-27,24
O215448,C015975,App Issue,2025-12-11,41
O215484,C015976,Refund Not Processed,2025-10-27,12
O215486,C015977,App Issue,2025-11-14,46
O215518,C015978,App Issue,2025-11-26,45
O215524,C015979,Wrong Item,2025-10-22,44
O215539,C015980,Food Quality,2025-10-17,13
O215544,C015981,Late Delivery,2025-11-20,6
O215551,C015982,Wrong Item,2025-11-14,16
O215552,C015983,Refund Not Processed,2025-12-19,5
O215554,C015984,Late Delivery,2025-10-29,25
O215567,C015985,Missing Item,2025-10-13,32
O215594,C015986,Food Quality,2025-12-22,18
O215597,C015987,Food Quality,2025-10-08,35
O215607,C015988,Food Quality,2025-10-08,42
O215611,C015989,App Issue,2025-11-18,13
O215616,C015990,App Issue,2025-10-28,5
O215621,C015991,Late Delivery,2025-10-26,45
O215666,C015992,Food Quality,2025-11-28,40
O215686,C015993,Late Delivery,2025-12-10,4
O215687,C015994,Food Quality,2025-12-09,30
O215696,C015995,App Issue,2025-11-03,22
O215697,C015996,Refund Not Processed,2025-11-18,30
O215701,C015997,Late Delivery,2025-10-15,38
O215737,C015998,Late Delivery,2025-11-24,8
O215743,C015999,Late Delivery,2025-10-26,47
O215762,C016000,Late Delivery,2025-10-29,15
O215777,C016001,App Issue,2025-10-31,33
O215804,C016002,App Issue,2025-11-24,32
O215827,C016003,App Issue,2025-10-23,43
O215835,C016004,Wrong Item,2025-10-25,27
O215840,C016005,Late Delivery,2025-10-29,46
O215841,C016006,App Issue,2025-11-13,17
O215860,C016007,Late Delivery,2025-10-30,10
O215865,C016008,Late Delivery,2025-12-20,43
O215872,C016009,Food Quality,2025-12-24,44
O215883,C016010,Refund Not Processed,2025-10-25,36
O215909,C016011,App Issue,2025-12-24,44
O215911,C016012,Food Quality,2025-12-14,13
O215943,C016013,Wrong Item,2025-10-30,16
O215964,C016014,Refund Not Processed,2025-10-02,15
O215976,C016015,Late Delivery,2025-11-12,16
O215977,C016016,Late Delivery,2025-11-17,45
O215998,C016017,Food Quality,2025-12-27,20
O216017,C016018,Food Quality,2025-12-06,18
O216019,C016019,Late Delivery,2025-12-20,35
O216023,C016020,Refund Not Processed,2025-10-09,28
O216030,C016021,Refund Not Processed,2025-12-14,4
O216052,C016022,Food Quality,2025-11-11,31
O216081,C016023,Late Delivery,2025-12-22,47
O216086,C016024,Refund Not Processed,2025-10-23,12
O216105,C016025,App Issue,2025-12-24,18
O216131,C016026,Wrong Item,2025-12-26,43
O216136,C016027,Late Delivery,2025-12-10,30
O216172,C016028,Late Delivery,2025-11-12,41
O216198,C016029,Food Quality,2025-10-18,14
O216205,C016030,Wrong Item,2025-10-02,7
O216214,C016031,Missing Item,2025-11-18,16
O216236,C016032,Refund Not Processed,2025-10-01,4
O216241,C016033,Refund Not Processed,2025-12-01,33
O216265,C016034,Late Delivery,2025-12-15,38
O216270,C016035,Refund Not Processed,2025-12-27,17
O216273,C016036,Late Delivery,2025-11-19,28
O216307,C016037,Payment Failure,2025-11-12,31
O216314,C016038,Late Delivery,2025-11-19,47
O216325,C016039,Refund Not Processed,2025-12-04,9
O216395,C016040,Food Quality,2025-12-03,25
O216398,C016041,Late Delivery,2025-10-30,8
O216417,C016042,Wrong Item,2025-10-04,16
O216420,C016043,App Issue,2025-10-26,16
O216426,C016044,Late Delivery,2025-11-30,30
O216456,C016045,App Issue,2025-10-20,19
O216479,C016046,Food Quality,2025-11-02,16
O216494,C016047,Late Delivery,2025-10-13,22
O216525,C016048,Late Delivery,2025-11-13,35
O216526,C016049,Missing Item,2025-11-13,10
O216532,C016050,App Issue,2025-12-02,17
O216571,C016051,Food Quality,2025-11-03,24
O216575,C016052,App Issue,2025-11-19,32
O216600,C016053,App Issue,2025-10-20,15
O216601,C016054,Food Quality,2025-10-12,8
O216603,C016055,Late Delivery,2025-12-05,16
O216605,C016056,Refund Not Processed,2025-12-03,43
O216621,C016057,Refund Not Processed,2025-11-22,32
O216631,C016058,Late Delivery,2025-12-08,9
O216639,C016059,Food Quality,2025-11-05,7
O216647,C016060,Food Quality,2025-10-23,34
O216652,C016061,App Issue,2025-10-02,36
O216713,C016062,Payment Failure,2025-12-12,16
O216719,C016063,Refund Not Processed,2025-10-17,32
O216740,C016064,Missing Item,2025-12-21,4
O216756,C016065,Payment Failure,2025-10-07,42
O216762,C016066,Refund Not Processed,2025-12-27,26
O216775,C016067,Late Delivery,2025-12-04,25
O216780,C016068,Food Quality,2025-11-27,8
O216801,C016069,App Issue,2025-11-10,38
O216802,C016070,Wrong Item,2025-11-10,5
O216824,C016071,Late Delivery,2025-10-28,24
O216827,C016072,Food Quality,2025-12-27,7
O216841,C016073,Wrong Item,2025-12-19,5
O216885,C016074,Food Quality,2025-10-14,29
O216901,C016075,Refund Not Processed,2025-11-01,27
O216902,C016076,Wrong Item,2025-12-12,16
O216925,C016077,Refund Not Processed,2025-11-21,42
O216929,C016078,Refund Not Processed,2025-10-25,32
O216934,C016079,Payment Failure,2025-12-19,13
O216943,C016080,Late Delivery,2025-10-06,43
O216952,C016081,Missing Item,2025-12-13,17
O216972,C016082,Refund Not Processed,2025-10-19,36
O216973,C016083,Food Quality,2025-11-16,4
O216980,C016084,Refund Not Processed,2025-11-03,38
O217001,C016085,App Issue,2025-11-23,10
O217004,C016086,Food Quality,2025-10-09,44
O217025,C016087,Refund Not Processed,2025-11-17,24
O217061,C016088,Refund Not Processed,2025-12-09,45
O217081,C016089,App Issue,2025-11-13,22
O217082,C016090,Late Delivery,2025-11-06,12
O217092,C016091,Late Delivery,2025-10-29,39
O217094,C016092,Refund Not Processed,2025-11-09,38
O217122,C016093,Food Quality,2025-11-22,13
O217145,C016094,Late Delivery,2025-10-25,42
O217149,C016095,Food Quality,2025-11-28,23
O217164,C016096,App Issue,2025-10-12,23
O217180,C016097,Late Delivery,2025-10-26,13
O217182,C016098,Late Delivery,2025-12-27,47
O217183,C016099,Payment Failure,2025-11-24,46
O217199,C016100,Refund Not Processed,2025-11-05,7
O217203,C016101,Wrong Item,2025-11-02,30
O217211,C016102,Food Quality,2025-10-09,45
O217223,C016103,Late Delivery,2025-11-22,12
O217226,C016104,Refund Not Processed,2025-10-08,5
O217245,C016105,Missing Item,2025-12-11,26
O217278,C016106,Food Quality,2025-11-07,22
O217288,C016107,Wrong Item,2025-10-30,27
O217289,C016108,Late Delivery,2025-11-27,20
O217296,C016109,Late Delivery,2025-11-30,32
O217300,C016110,Late Delivery,2025-12-24,13
O217333,C016111,App Issue,2025-12-02,23
O217339,C016112,App Issue,2025-11-05,46
O217364,C016113,App Issue,2025-12-10,5
O217367,C016114,Late Delivery,2025-11-15,6
O217372,C016115,Food Quality,2025-12-13,7
O217382,C016116,App Issue,2025-10-06,45
O217384,C016117,Refund Not Processed,2025-12-29,28
O217385,C016118,Late Delivery,2025-12-09,20
O217421,C016119,Late Delivery,2025-11-29,45
O217431,C016120,Food Quality,2025-11-23,17
O217436,C016121,Refund Not Processed,2025-10-13,35
O217439,C016122,Refund Not Processed,2025-10-25,25
O217446,C016123,Refund Not Processed,2025-10-12,14
O217462,C016124,Wrong Item,2025-11-15,31
O217481,C016125,Food Quality,2025-12-06,29
O217493,C016126,Late Delivery,2025-12-01,18
O217523,C016127,Late Delivery,2025-11-24,39
O217540,C016128,Food Quality,2025-11-10,30
O217553,C016129,Late Delivery,2025-12-01,7
O217588,C016130,Late Delivery,2025-10-09,39
O217641,C016131,Late Delivery,2025-10-15,39
O217646,C016132,Refund Not Processed,2025-12-18,11
O217660,C016133,Refund Not Processed,2025-12-11,37
O217700,C016134,App Issue,2025-12-12,34
O217746,C016135,Late Delivery,2025-10-21,10
O217774,C016136,Refund Not Processed,2025-11-15,19
O217778,C016137,Late Delivery,2025-12-17,4
O217783,C016138,Late Delivery,2025-11-14,34
O217786,C016139,Payment Failure,2025-11-10,24
O217795,C016140,Payment Failure,2025-12-28,32
O217798,C016141,Food Quality,2025-10-04,23
O217807,C016142,Late Delivery,2025-12-24,45
O217818,C016143,Refund Not Processed,2025-10-12,35
O217845,C016144,Refund Not Processed,2025-10-19,42
O217847,C016145,Missing Item,2025-10-15,34
O217859,C016146,Refund Not Processed,2025-10-23,9
O217861,C016147,Late Delivery,2025-10-28,29
O217888,C016148,Late Delivery,2025-12-13,10
O217941,C016149,Missing Item,2025-10-12,42
O217942,C016150,App Issue,2025-12-08,21
O217956,C016151,App Issue,2025-12-25,12
O217982,C016152,Late Delivery,2025-10-21,14
O217987,C016153,Refund Not Processed,2025-10-23,45
O217989,C016154,Late Delivery,2025-10-07,8
O218006,C016155,Wrong Item,2025-11-07,21
O218010,C016156,Missing Item,2025-12-08,8
O218017,C016157,App Issue,2025-10-30,10
O218048,C016158,Late Delivery,2025-10-10,47
O218053,C016159,Refund Not Processed,2025-10-09,14
O218075,C016160,Wrong Item,2025-10-19,33
O218076,C016161,Refund Not Processed,2025-11-22,9
O218087,C016162,Refund Not Processed,2025-12-03,34
O218109,C016163,App Issue,2025-10-25,9
O218117,C016164,Late Delivery,2025-11-03,22
O218130,C016165,Missing Item,2025-12-08,38
O218139,C016166,Missing Item,2025-11-26,34
O218144,C016167,Wrong Item,2025-11-26,20
O218159,C016168,App Issue,2025-11-12,43
O218169,C016169,Late Delivery,2025-12-19,11
O218170,C016170,Wrong Item,2025-10-25,37
O218174,C016171,Late Delivery,2025-11-07,15
O218176,C016172,Late Delivery,2025-12-16,28
O218194,C016173,Refund Not Processed,2025-11-12,34
O218200,C016174,Refund Not Processed,2025-10-07,44
O218220,C016175,Payment Failure,2025-12-18,26
O218256,C016176,Food Quality,2025-10-14,5
O218269,C016177,Late Delivery,2025-12-15,33
O218296,C016178,Refund Not Processed,2025-10-24,28
O218318,C016179,Refund Not Processed,2025-10-12,11
O218324,C016180,Missing Item,2025-12-12,37
O218328,C016181,Wrong Item,2025-10-22,36
O218344,C016182,Refund Not Processed,2025-10-04,34
O218347,C016183,Refund Not Processed,2025-12-06,43
O218357,C016184,Payment Failure,2025-12-13,5
O218377,C016185,Food Quality,2025-10-01,5
O218383,C016186,Food Quality,2025-12-18,35
O218399,C016187,Food Quality,2025-12-27,29
O218412,C016188,Late Delivery,2025-10-31,10
O218423,C016189,App Issue,2025-10-27,40
O218428,C016190,Payment Failure,2025-12-18,46
O218456,C016191,App Issue,2025-11-17,5
O218469,C016192,Late Delivery,2025-12-14,34
O218475,C016193,Late Delivery,2025-10-19,39
O218496,C016194,Refund Not Processed,2025-11-17,38
O218498,C016195,Food Quality,2025-12-19,43
O218510,C016196,Payment Failure,2025-12-28,37
O218513,C016197,Missing Item,2025-11-17,23
O218545,C016198,Refund Not Processed,2025-12-23,12
O218550,C016199,Refund Not Processed,2025-10-24,28
O218557,C016200,Food Quality,2025-12-07,19
O218565,C016201,Late Delivery,2025-10-02,6
O218571,C016202,Food Quality,2025-11-28,29
O218573,C016203,Refund Not Processed,2025-11-30,36
O218576,C016204,Wrong Item,2025-11-26,24
O218592,C016205,Payment Failure,2025-11-23,39
O218594,C016206,Refund Not Processed,2025-10-29,8
O218612,C016207,Late Delivery,2025-11-12,31
O218629,C016208,Late Delivery,2025-11-19,14
O218664,C016209,Late Delivery,2025-11-28,41
O218676,C016210,Refund Not Processed,2025-11-11,21
O218684,C016211,Missing Item,2025-10-04,9
O218732,C016212,App Issue,2025-12-08,20
O218746,C016213,Wrong Item,2025-11-26,43
O218751,C016214,Late Delivery,2025-10-06,33
O218809,C016215,Late Delivery,2025-11-01,32
O218811,C016216,App Issue,2025-12-11,9
O218814,C016217,App Issue,2025-12-21,10
O218815,C016218,Late Delivery,2025-10-17,11
O218844,C016219,Late Delivery,2025-10-31,35
O218876,C016220,App Issue,2025-11-24,28
O218879,C016221,Late Delivery,2025-12-21,22
O218882,C016222,App Issue,2025-11-24,29
O218924,C016223,Late Delivery,2025-12-27,13
O218942,C016224,Late Delivery,2025-10-23,9
O218968,C016225,Missing Item,2025-10-19,32
O218982,C016226,App Issue,2025-12-29,27
O218992,C016227,Late Delivery,2025-11-20,5
O219005,C016228,App Issue,2025-12-06,38
O219022,C016229,Late Delivery,2025-11-09,43
O219031,C016230,Payment Failure,2025-11-03,15
O219043,C016231,Late Delivery,2025-11-26,13
O219049,C016232,Late Delivery,2025-12-05,15
O219060,C016233,Late Delivery,2025-12-09,9
O219080,C016234,Wrong Item,2025-11-10,32
O219094,C016235,App Issue,2025-10-04,5
O219097,C016236,Late Delivery,2025-12-18,44
O219099,C016237,Wrong Item,2025-12-24,28
O219108,C016238,App Issue,2025-12-10,20
O219114,C016239,Missing Item,2025-11-22,19
O219117,C016240,Food Quality,2025-12-10,23
O219140,C016241,App Issue,2025-11-03,14
O219151,C016242,Food Quality,2025-10-25,7
O219157,C016243,Refund Not Processed,2025-10-30,37
O219162,C016244,Late Delivery,2025-12-15,6
O219163,C016245,App Issue,2025-12-04,6
O219169,C016246,Refund Not Processed,2025-10-19,18
O219188,C016247,Refund Not Processed,2025-10-06,34
O219212,C016248,Late Delivery,2025-10-07,45
O219229,C016249,Late Delivery,2025-12-12,28
O219237,C016250,Late Delivery,2025-12-08,11
O219249,C016251,Late Delivery,2025-11-24,22
O219264,C016252,Refund Not Processed,2025-11-17,18
O219265,C016253,Late Delivery,2025-11-30,38
O219266,C016254,Food Quality,2025-12-05,35
O219268,C016255,Missing Item,2025-11-29,29
O219273,C016256,Payment Failure,2025-12-14,15
O219280,C016257,Late Delivery,2025-11-08,23
O219306,C016258,Late Delivery,2025-12-13,20
O219307,C016259,Food Quality,2025-12-20,30
O219308,C016260,App Issue,2025-12-20,40
O219319,C016261,Late Delivery,2025-11-24,35
O219323,C016262,App Issue,2025-10-28,35
O219335,C016263,App Issue,2025-12-24,6
O219363,C016264,Late Delivery,2025-12-27,17
O219374,C016265,App Issue,2025-10-18,27
O219375,C016266,App Issue,2025-11-26,28
O219406,C016267,Food Quality,2025-12-20,9
O219418,C016268,Refund Not Processed,2025-10-26,25
O219436,C016269,Payment Failure,2025-11-14,19
O219442,C016270,Wrong Item,2025-10-06,11
O219470,C016271,Refund Not Processed,2025-10-16,26
O219482,C016272,App Issue,2025-10-06,12
O219496,C016273,App Issue,2025-10-17,31
O219498,C016274,Late Delivery,2025-12-22,40
O219502,C016275,Late Delivery,2025-11-26,35
O219513,C016276,Payment Failure,2025-10-29,12
O219530,C016277,Missing Item,2025-12-28,4
O219569,C016278,Late Delivery,2025-11-05,8
O219582,C016279,Missing Item,2025-10-01,32
O219591,C016280,Food Quality,2025-12-11,30
O219598,C016281,Refund Not Processed,2025-11-09,19
O219610,C016282,Late Delivery,2025-12-24,36
O219629,C016283,Refund Not Processed,2025-11-25,25
O219633,C016284,App Issue,2025-12-16,28
O219653,C016285,App Issue,2025-12-18,40
O219674,C016286,Refund Not Processed,2025-10-10,31
O219687,C016287,Refund Not Processed,2025-11-20,41
O219694,C016288,Refund Not Processed,2025-11-21,29
O219697,C016289,Refund Not Processed,2025-10-15,20
O219715,C016290,Refund Not Processed,2025-12-25,12
O219734,C016291,App Issue,2025-10-23,27
O219739,C016292,App Issue,2025-12-03,34
O219780,C016293,Refund Not Processed,2025-10-17,46
O219786,C016294,Late Delivery,2025-11-07,17
O219796,C016295,App Issue,2025-12-28,27
O219803,C016296,Refund Not Processed,2025-10-11,30
O219808,C016297,App Issue,2025-10-12,27
O219809,C016298,Refund Not Processed,2025-12-08,16
O219842,C016299,Refund Not Processed,2025-10-28,17
O219845,C016300,Food Quality,2025-11-07,24
O219862,C016301,Late Delivery,2025-10-22,16
O219871,C016302,Food Quality,2025-11-29,29
O219893,C016303,App Issue,2025-11-14,33
O219902,C016304,Missing Item,2025-10-16,20
O219918,C016305,Late Delivery,2025-10-05,46
O219925,C016306,Late Delivery,2025-10-18,19
O219927,C016307,Late Delivery,2025-10-13,26
O219954,C016308,Food Quality,2025-10-30,5
O219968,C016309,Late Delivery,2025-11-27,31
O219982,C016310,Late Delivery,2025-10-09,33
O219989,C016311,App Issue,2025-10-16,42
O219993,C016312,Refund Not Processed,2025-11-11,37
O220027,C016313,App Issue,2025-11-01,10
O220039,C016314,App Issue,2025-12-25,27
O220046,C016315,Payment Failure,2025-12-02,22
O220053,C016316,Late Delivery,2025-11-02,24
O220061,C016317,Refund Not Processed,2025-11-04,28
O220077,C016318,Wrong Item,2025-10-05,6
O220093,C016319,Late Delivery,2025-12-04,5
O220105,C016320,Payment Failure,2025-12-10,31
O220106,C016321,Missing Item,2025-12-17,36
O220120,C016322,Late Delivery,2025-12-12,11
O220134,C016323,Food Quality,2025-12-25,12
O220174,C016324,Refund Not Processed,2025-10-12,39
O220199,C016325,Late Delivery,2025-12-15,19
O220274,C016326,Missing Item,2025-10-14,29
O220277,C016327,Refund Not Processed,2025-10-17,18
O220305,C016328,Late Delivery,2025-11-25,28
O220321,C016329,App Issue,2025-10-07,20
O220351,C016330,Refund Not Processed,2025-12-24,39
O220361,C016331,Missing Item,2025-11-09,5
O220383,C016332,Refund Not Processed,2025-10-13,29
O220424,C016333,App Issue,2025-10-24,36
O220458,C016334,Refund Not Processed,2025-12-25,25
O220466,C016335,Late Delivery,2025-12-04,12
O220477,C016336,Late Delivery,2025-12-10,28
O220479,C016337,Food Quality,2025-11-17,13
O220485,C016338,Payment Failure,2025-12-14,16
O220500,C016339,App Issue,2025-10-19,40
O220504,C016340,Late Delivery,2025-10-02,42
O220505,C016341,Late Delivery,2025-10-30,38
O220523,C016342,Late Delivery,2025-11-13,20
O220534,C016343,Late Delivery,2025-11-29,20
O220559,C016344,App Issue,2025-11-26,7
O220564,C016345,Late Delivery,2025-10-08,31
O220575,C016346,Refund Not Processed,2025-12-09,34
O220586,C016347,Food Quality,2025-11-07,44
O220591,C016348,App Issue,2025-12-13,28
O220597,C016349,Refund Not Processed,2025-10-28,36
O220618,C016350,Food Quality,2025-11-17,15
O220621,C016351,App Issue,2025-10-09,4
O220637,C016352,Food Quality,2025-12-14,24
O220674,C016353,Late Delivery,2025-12-23,34
