restaurant_id,city,cuisine,avg_rating,onboarding_date,commission_percentage
R8527,Delhi,Thai,4.6,2024-12-03,17
R8528,Pune,Indian,4.2,2025-05-08,26
R8529,Mumbai,Indian,3.2,2025-05-04,18
R8530,Pune,Indian,3.6,2024-11-29,25
R8531,Hyderabad,Biryani,3.2,2024-05-02,16
R8532,Ahmedabad,Thai,3.1,2024-05-27,24
R8533,Lucknow,Chinese,4.6,2024-10-30,20
R8534,Ahmedabad,Thai,3.1,2024-10-18,20
R8535,Pune,Thai,4.2,2024-01-02,19
R8536,Bangalore,Multi Cuisine,3.5,2025-03-07,21
R8537,Mumbai,Italian,3.3,2024-07-25,20
R8538,Kolkata,Chinese,4.7,2024-01-18,21
R8539,Pune,Chinese,4.6,2024-12-10,19
R8540,Jaipur,Biryani,3.3,2025-02-17,26
R8541,Delhi,Biryani,3.6,2024-12-20,25
R8542,Bangalore,Indian,4.2,2025-01-15,25
R8543,Pune,Thai,4.4,2025-01-26,24
R8544,Chennai,Indian,3.7,2024-04-03,22
R8545,Mumbai,Multi Cuisine,4.6,2024-08-04,15
R8546,Chennai,Fast Food,3.6,2024-11-22,23
R8547,Ahmedabad,Multi Cuisine,3.0,2024-03-21,16
R8548,Jaipur,Fast Food,4.8,2024-08-11,24
R8549,Jaipur,Biryani,4.7,2024-06-01,20
R8550,Pune,Indian,4.3,2025-05-10,20
R8551,Jaipur,Italian,4.6,2024-12-13,19
R8552,Chennai,Biryani,4.1,2025-01-06,23
R8553,Mumbai,Fast Food,3.6,2024-02-07,19
R8554,Pune,Chinese,3.5,2024-01-08,16
R8555,Jaipur,Italian,3.4,2024-02-29,21
R8556,Jaipur,Multi Cuisine,4.2,2024-10-04,22
R8557,Lucknow,Thai,3.4,2024-06-14,24
R8558,Delhi,Italian,3.5,2024-11-21,24
R8559,Bangalore,Biryani,3.8,2024-07-22,17
R8560,Kolkata,Fast Food,3.7,2024-04-02,16
R8561,Bangalore,Italian,2.9,2024-08-09,15
R8562,Jaipur,Chinese,3.7,2025-03-19,15
R8563,Pune,Indian,3.8,2025-04-24,24
R8564,Mumbai,Biryani,3.9,2024-09-20,27
R8565,Kolkata,Fast Food,4.5,2024-09-09,20
R8566,Kolkata,Fast Food,3.5,2024-04-24,27
R8567,Kolkata,Thai,4.2,2024-05-05,17
R8568,Mumbai,Italian,4.6,2025-05-11,24
R8569,Pune,Biryani,4.7,2025-04-18,26
R8570,Hyderabad,Indian,4.7,2024-06-25,15
R8571,Mumbai,Indian,4.5,2024-06-30,19
R8572,Delhi,Fast Food,3.9,2024-01-21,27
R8573,Bangalore,Multi Cuisine,4.2,2024-02-24,15
R8574,Pune,Fast Food,2.9,2025-04-28,27
R8575,Chennai,Indian,3.2,2024-01-13,26
R8576,Jaipur,Chinese,4.8,2024-09-18,23
R8577,Chennai,Fast Food,2.9,2024-05-29,18
R8578,Mumbai,Thai,2.9,2024-12-01,15
R8579,Kolkata,Thai,3.3,2024-07-28,24
R8580,Pune,Biryani,3.9,2024-06-08,19
R8581,Chennai,Thai,3.2,2024-05-05,23
R8582,Lucknow,Multi Cuisine,3.0,2025-02-04,20
R8583,Chennai,Italian,3.1,2025-05-11,25
R8584,Pune,Fast Food,3.7,2024-04-13,23
R8585,Chennai,Multi Cuisine,3.9,2025-04-30,21
R8586,Chennai,Chinese,3.3,2025-02-01,24
R8587,Jaipur,Thai,4.7,2024-06-16,15
R8588,Pune,Italian,4.4,2025-01-17,20
R8589,Jaipur,Thai,3.7,2024-04-24,20
R8590,Bangalore,Chinese,3.1,2024-02-09,21
R8591,Kolkata,Chinese,4.6,2025-01-07,15
R8592,Ahmedabad,Italian,3.1,2024-04-16,26
R8593,Lucknow,Fast Food,4.2,2024-06-20,19
R8594,Delhi,Thai,4.1,2024-05-02,26
R8595,Bangalore,Thai,4.6,2024-11-07,19
R8596,Kolkata,Indian,3.4,2024-09-29,17
R8597,Bangalore,Thai,3.3,2024-01-17,21
R8598,Ahmedabad,Italian,3.6,2024-01-16,17
R8599,Chennai,Italian,4.6,2024-07-27,18
R8600,Pune,Indian,3.1,2024-08-01,19
R8601,Delhi,Italian,4.7,2024-01-28,24
R8602,Lucknow,Thai,4.1,2025-03-05,21
R8603,Jaipur,Biryani,2.9,2025-03-20,18
R8604,Lucknow,Multi Cuisine,4.0,2024-05-22,22
R8605,Kolkata,Fast Food,3.9,2025-01-11,23
R8606,Chennai,Indian,4.1,2024-04-12,26
R8607,Lucknow,Multi Cuisine,3.8,2025-02-09,23
R8608,Chennai,Fast Food,4.4,2024-11-09,18
R8609,Hyderabad,Indian,4.5,2025-02-08,27
R8610,Delhi,Italian,3.9,2024-11-26,24
R8611,Delhi,Italian,3.0,2024-07-23,16
R8612,Delhi,Fast Food,3.8,2024-10-18,23
R8613,Bangalore,Multi Cuisine,3.0,2024-05-27,24
R8614,Hyderabad,Chinese,2.8,2024-08-16,15
R8615,Hyderabad,Biryani,3.7,2024-03-10,19
R8616,Chennai,Fast Food,4.7,2024-04-24,24
R8617,Hyderabad,Italian,3.1,2025-01-19,20
R8618,Chennai,Fast Food,4.4,2024-09-29,24
R8619,Chennai,Fast Food,2.8,2024-01-22,16
R8620,Bangalore,Italian,3.0,2025-04-15,27
R8621,Pune,Thai,4.5,2024-01-06,15
R8622,Hyderabad,Chinese,3.6,2024-12-04,19
R8623,Delhi,Thai,4.7,2024-04-03,26
R8624,Pune,Thai,2.9,2025-02-27,16
R8625,Ahmedabad,Indian,3.5,2024-12-31,20
R8626,Delhi,Chinese,4.0,2025-04-03,23
R8627,Bangalore,Italian,4.2,2025-04-09,15
R8628,Chennai,Fast Food,3.8,2025-03-22,21
R8629,Kolkata,Biryani,4.5,2024-07-10,24
R8630,Jaipur,Indian,4.1,2024-10-11,18
R8631,Lucknow,Thai,4.7,2024-06-24,15
R8632,Ahmedabad,Thai,4.4,2025-04-11,20
R8633,Mumbai,Fast Food,4.7,2025-03-06,18
R8634,Jaipur,Chinese,4.3,2025-03-03,18
R8635,Mumbai,Indian,3.3,2024-04-21,20
R8636,Lucknow,Biryani,3.8,2024-11-27,25
R8637,Pune,Chinese,3.5,2025-03-19,20
R8638,Hyderabad,Indian,3.7,2025-01-11,25
R8639,Lucknow,Thai,3.8,2024-07-31,25
R8640,Ahmedabad,Fast Food,4.7,2025-03-18,23
R8641,Hyderabad,Thai,4.3,2024-01-15,22
R8642,Jaipur,Biryani,4.3,2024-07-09,22
R8643,Mumbai,Fast Food,4.6,2025-04-22,27
R8644,Hyderabad,Italian,2.8,2025-03-24,23
R8645,Kolkata,Biryani,4.3,2024-07-27,18
R8646,Mumbai,Multi Cuisine,4.3,2024-01-30,21
R8647,Delhi,Indian,3.8,2024-05-28,19
R8648,Mumbai,Italian,3.4,2024-09-05,15
R8649,Mumbai,Italian,2.9,2024-04-01,17
R8650,Pune,Fast Food,4.7,2024-05-27,21
R8651,Bangalore,Indian,3.8,2024-08-30,17
R8652,Kolkata,Chinese,3.0,2025-02-06,23
R8653,Hyderabad,Italian,4.1,2024-05-04,27
R8654,Lucknow,Multi Cuisine,4.4,2024-12-09,18
R8655,Mumbai,Thai,4.6,2024-09-23,16
R8656,Lucknow,Biryani,3.8,2025-02-13,27
R8657,Mumbai,Biryani,4.4,2024-12-02,26
R8658,Mumbai,Chinese,4.5,2024-10-22,26
R8659,Hyderabad,Thai,3.2,2024-11-11,20
R8660,Ahmedabad,Italian,3.6,2025-02-13,21
R8661,Lucknow,Thai,4.0,2024-02-14,25
R8662,Bangalore,Chinese,3.9,2024-04-11,23
R8663,Pune,Biryani,4.8,2024-01-15,15
R8664,Hyderabad,Multi Cuisine,3.5,2024-09-25,20
R8665,Mumbai,Multi Cuisine,4.5,2024-12-02,19
R8666,Bangalore,Biryani,3.2,2024-07-24,16
R8667,Hyderabad,Indian,4.6,2025-04-11,20
R8668,Jaipur,Italian,2.8,2024-06-18,15
R8669,Chennai,Fast Food,4.3,2025-02-14,23
R8670,Kolkata,Biryani,3.7,2024-03-18,20
R8671,Delhi,Fast Food,2.8,2024-11-17,17
R8672,Delhi,Indian,4.6,2025-01-25,16
R8673,Pune,Thai,4.1,2024-05-08,23
R8674,Kolkata,Thai,4.3,2024-03-25,24
R8675,Delhi,Italian,4.0,2025-04-24,26
R8676,Hyderabad,Chinese,4.6,2025-01-10,26
R8677,Pune,Italian,4.4,2024-02-22,20
R8678,Mumbai,Biryani,3.4,2024-02-10,15
R8679,Jaipur,Multi Cuisine,3.5,2024-10-21,16
R8680,Lucknow,Fast Food,3.1,2024-09-04,16
R8681,Mumbai,Fast Food,2.9,2025-03-28,23
R8682,Lucknow,Chinese,4.4,2024-11-15,15
R8683,Chennai,Fast Food,3.5,2024-01-28,22
R8684,Delhi,Thai,3.9,2025-04-30,22
R8685,Pune,Italian,4.2,2024-05-18,25
R8686,Bangalore,Italian,4.2,2025-01-08,22
R8687,Pune,Italian,4.5,2024-08-18,21
R8688,Jaipur,Italian,4.4,2024-08-28,19
R8689,Ahmedabad,Chinese,4.2,2025-02-22,23
R8690,Mumbai,Multi Cuisine,3.2,2025-04-05,24
R8691,Jaipur,Fast Food,4.5,2024-06-03,16
R8692,Delhi,Thai,3.0,2024-05-08,26
R8693,Bangalore,Multi Cuisine,3.3,2024-07-01,23
R8694,Lucknow,Chinese,3.5,2024-04-24,17
R8695,Lucknow,Fast Food,3.9,2025-03-08,25
R8696,Hyderabad,Biryani,4.7,2024-10-22,21
R8697,Chennai,Italian,3.9,2024-01-09,27
R8698,Kolkata,Chinese,4.1,2024-09-03,17
R8699,Bangalore,Italian,4.0,2025-04-28,27
R8700,Pune,Fast Food,3.0,2024-12-29,20
R8701,Ahmedabad,Fast Food,3.4,2024-07-16,23
R8702,Chennai,Multi Cuisine,4.7,2024-12-28,20
R8703,Delhi,Thai,3.3,2024-01-11,16
R8704,Chennai,Italian,3.6,2025-04-26,15
R8705,Bangalore,Biryani,4.0,2024-06-15,19
R8706,Hyderabad,Chinese,4.3,2024-01-06,16
R8707,Lucknow,Thai,3.9,2024-09-08,23
R8708,Kolkata,Biryani,3.7,2024-08-15,15
R8709,Bangalore,Fast Food,4.2,2024-04-21,18
R8710,Delhi,Biryani,4.0,2024-11-18,20
R8711,Ahmedabad,Chinese,3.8,2024-06-04,19
R8712,Hyderabad,Indian,4.0,2024-07-16,16
R8713,Bangalore,Indian,3.6,2024-11-15,25
R8714,Pune,Indian,3.8,2024-05-15,21
R8715,Lucknow,Italian,3.7,2025-04-16,18
R8716,Hyderabad,Fast Food,4.8,2024-06-23,26
R8717,Kolkata,Italian,2.9,2024-05-22,15
R8718,Kolkata,Indian,4.1,2024-09-04,22
R8719,Bangalore,Chinese,3.3,2025-03-16,24
R8720,Mumbai,Multi Cuisine,3.5,2024-02-21,21
R8721,Hyderabad,Multi Cuisine,3.2,2024-01-28,24
R8722,Lucknow,Thai,4.3,2025-03-15,18
R8723,Pune,Thai,3.4,2025-04-01,25
R8724,Lucknow,Fast Food,4.1,2024-02-02,26
R8725,Bangalore,Italian,3.9,2024-12-13,15
R8726,Jaipur,Biryani,3.7,2024-11-25,21
R8727,Lucknow,Thai,3.5,2025-01-05,17
R8728,Kolkata,Thai,4.2,2024-06-01,27
R8729,Pune,Biryani,3.9,2024-07-14,22
R8730,Hyderabad,Chinese,2.9,2025-02-18,24
R8731,Hyderabad,Thai,4.3,2024-05-20,20
R8732,Hyderabad,Italian,4.3,2024-06-02,21
R8733,Jaipur,Fast Food,3.6,2024-10-17,24
R8734,Lucknow,Indian,2.8,2025-01-25,19
R8735,Bangalore,Indian,3.2,2024-09-14,22
R8736,Bangalore,Multi Cuisine,3.9,2024-11-06,27
R8737,Kolkata,Fast Food,4.3,2025-01-27,17
R8738,Bangalore,Thai,3.0,2024-07-01,16
R8739,Lucknow,Chinese,4.1,2025-04-30,15
R8740,Hyderabad,Biryani,3.8,2024-09-29,24
R8741,Ahmedabad,Multi Cuisine,3.3,2025-05-09,25
R8742,Chennai,Multi Cuisine,3.8,2024-11-02,18
R8743,Hyderabad,Chinese,2.9,2024-08-31,25
R8744,Chennai,Chinese,4.1,2024-08-20,19
R8745,Jaipur,Fast Food,3.1,2024-11-06,22
R8746,Bangalore,Italian,2.8,2025-04-13,17
R8747,Jaipur,Multi Cuisine,2.9,2024-01-29,26
R8748,Bangalore,Thai,4.2,2025-04-24,25
R8749,Ahmedabad,Multi Cuisine,3.3,2024-02-08,20
R8750,Pune,Thai,3.9,2024-01-16,22
R8751,Chennai,Italian,2.9,2024-02-05,23
R8752,Pune,Indian,2.9,2024-09-20,20
R8753,Hyderabad,Biryani,4.5,2024-07-31,27
R8754,Hyderabad,Biryani,4.2,2024-07-07,26
R8755,Jaipur,Indian,3.0,2024-08-17,21
R8756,Ahmedabad,Biryani,3.9,2024-04-15,21
R8757,Lucknow,Biryani,3.1,2024-09-06,17
R8758,Chennai,Italian,4.4,2024-03-11,23
R8759,Pune,Biryani,4.1,2025-01-31,24
R8760,Jaipur,Indian,4.7,2025-02-08,17
R8761,Hyderabad,Fast Food,3.9,2025-01-23,25
R8762,Mumbai,Thai,3.6,2024-05-12,20
R8763,Pune,Chinese,4.2,2024-06-17,22
R8764,Jaipur,Chinese,4.0,2025-02-15,24
R8765,Pune,Indian,3.6,2024-04-06,24
R8766,Kolkata,Fast Food,3.6,2024-02-28,15
R8767,Chennai,Multi Cuisine,3.1,2025-03-02,21
R8768,Jaipur,Multi Cuisine,3.8,2024-09-16,20
R8769,Ahmedabad,Chinese,3.1,2024-11-07,18
R8770,Jaipur,Indian,3.1,2024-12-05,25
R8771,Delhi,Thai,3.1,2024-02-06,19
R8772,Lucknow,Thai,3.8,2024-12-21,25
R8773,Bangalore,Thai,3.8,2024-06-16,26
R8774,Kolkata,Thai,2.9,2024-12-22,16
R8775,Hyderabad,Fast Food,4.1,2025-04-30,22
R8776,Delhi,Chinese,3.1,2025-01-27,22
R8777,Bangalore,Multi Cuisine,3.7,2024-10-22,23
R8778,Chennai,Indian,4.0,2024-08-14,25
R8779,Kolkata,Indian,2.9,2025-02-19,16
R8780,Delhi,Biryani,3.9,2024-05-01,26
R8781,Pune,Chinese,4.6,2024-10-15,19
R8782,Chennai,Italian,3.1,2025-04-19,27
R8783,Jaipur,Multi Cuisine,4.6,2024-04-27,21
R8784,Ahmedabad,Italian,4.4,2024-09-06,27
R8785,Kolkata,Indian,3.9,2025-03-09,24
R8786,Hyderabad,Fast Food,3.1,2024-02-29,17
R8787,Jaipur,Fast Food,4.2,2024-06-14,24
R8788,Bangalore,Indian,4.1,2024-08-19,26
R8789,Bangalore,Biryani,4.1,2024-12-18,18
R8790,Lucknow,Thai,3.1,2025-04-28,17
R8791,Hyderabad,Indian,3.8,2024-03-28,27
R8792,Kolkata,Italian,4.1,2024-02-11,18
R8793,Jaipur,Biryani,3.7,2024-09-29,21
R8794,Kolkata,Thai,4.0,2024-02-23,22
R8795,Chennai,Multi Cuisine,3.9,2025-01-04,27
R8796,Kolkata,Multi Cuisine,3.7,2024-09-23,20
R8797,Delhi,Fast Food,3.1,2024-08-13,23
R8798,Kolkata,Multi Cuisine,4.4,2025-02-05,19
R8799,Delhi,Italian,4.1,2025-04-13,24
R8800,Hyderabad,Fast Food,4.1,2024-05-26,16
R8801,Bangalore,Fast Food,2.9,2025-04-27,15
R8802,Mumbai,Multi Cuisine,4.3,2024-04-28,21
R8803,Ahmedabad,Italian,3.2,2024-03-23,25
R8804,Delhi,Italian,4.2,2024-02-21,15
R8805,Chennai,Fast Food,4.2,2024-10-21,16
R8806,Delhi,Chinese,3.0,2024-02-29,20
R8807,Kolkata,Multi Cuisine,3.9,2024-05-06,22
R8808,Bangalore,Biryani,4.2,2024-12-19,24
R8809,Pune,Thai,4.4,2024-03-07,22
R8810,Kolkata,Chinese,3.6,2024-07-07,22
R8811,Lucknow,Multi Cuisine,2.8,2025-02-27,21
R8812,Delhi,Chinese,4.2,2025-02-13,16
R8813,Lucknow,Thai,3.4,2024-07-08,17
R8814,Kolkata,Multi Cuisine,3.3,2024-10-22,25
R8815,Ahmedabad,Chinese,4.4,2024-12-12,19
R8816,Delhi,Fast Food,3.6,2024-11-18,26
R8817,Lucknow,Chinese,3.8,2024-03-11,18
R8818,Bangalore,Fast Food,3.6,2024-05-03,16
R8819,Ahmedabad,Biryani,4.6,2024-01-03,26
R8820,Pune,Indian,3.6,2024-12-06,26
R8821,Mumbai,Fast Food,3.5,2024-08-30,20
R8822,Mumbai,Multi Cuisine,3.2,2025-04-29,23
R8823,Pune,Fast Food,3.7,2025-02-05,17
R8824,Kolkata,Thai,3.8,2024-02-13,26
R8825,Bangalore,Multi Cuisine,4.1,2024-03-31,23
R8826,Kolkata,Thai,4.3,2024-03-14,21
R8827,Ahmedabad,Chinese,3.3,2024-09-15,19
R8828,Hyderabad,Chinese,4.7,2024-12-28,19
R8829,Mumbai,Thai,4.1,2024-12-10,22
R8830,Chennai,Italian,3.0,2025-04-23,27
R8831,Chennai,Thai,4.3,2024-04-06,27
R8832,Lucknow,Thai,4.2,2024-10-02,26
R8833,Jaipur,Thai,4.2,2025-04-04,22
R8834,Delhi,Fast Food,4.4,2025-02-17,17
R8835,Mumbai,Fast Food,4.1,2024-08-13,16
R8836,Chennai,Fast Food,2.8,2024-04-07,22
R8837,Lucknow,Thai,4.1,2024-03-13,20
R8838,Kolkata,Indian,4.4,2024-03-09,16
R8839,Hyderabad,Italian,3.9,2024-08-03,16
R8840,Ahmedabad,Chinese,3.2,2024-02-22,15
R8841,Kolkata,Thai,4.1,2025-03-28,15
R8842,Hyderabad,Thai,2.9,2025-01-25,19
R8843,Delhi,Italian,3.7,2024-10-15,23
R8844,Lucknow,Multi Cuisine,3.8,2024-11-11,26
R8845,Pune,Indian,4.8,2024-06-24,20
R8846,Delhi,Indian,3.2,2024-07-17,20
R8847,Kolkata,Thai,3.9,2024-12-30,22
R8848,Bangalore,Chinese,4.2,2024-05-20,17
R8849,Kolkata,Fast Food,2.8,2024-11-19,17
R8850,Pune,Fast Food,4.6,2024-04-27,23
R8851,Lucknow,Thai,4.2,2025-04-10,27
R8852,Chennai,Chinese,4.0,2025-03-02,22
R8853,Kolkata,Chinese,4.1,2024-06-03,22
R8854,Chennai,Chinese,3.0,2025-02-15,17
R8855,Lucknow,Thai,4.7,2024-02-19,24
R8856,Mumbai,Fast Food,3.7,2024-05-31,20
R8857,Jaipur,Biryani,3.9,2024-03-18,26
R8858,Delhi,Chinese,3.3,2024-07-22,15
R8859,Lucknow,Indian,3.0,2025-01-27,20
R8860,Pune,Fast Food,4.4,2024-03-17,15
R8861,Lucknow,Italian,4.0,2024-08-06,23
R8862,Lucknow,Chinese,3.6,2024-07-18,18
R8863,Ahmedabad,Chinese,3.1,2024-11-25,18
R8864,Jaipur,Italian,3.6,2024-07-09,23
R8865,Kolkata,Multi Cuisine,2.8,2024-11-20,18
R8866,Pune,Multi Cuisine,4.7,2025-03-03,16
R8867,Delhi,Multi Cuisine,4.1,2025-04-25,20
R8868,Lucknow,Italian,3.4,2024-11-02,17
R8869,Bangalore,Indian,4.5,2024-03-16,19
R8870,Jaipur,Multi Cuisine,3.0,2025-04-24,21
R8871,Jaipur,Multi Cuisine,3.2,2024-11-01,26
R8872,Bangalore,Thai,3.4,2024-11-15,24
R8873,Ahmedabad,Fast Food,4.6,2024-04-20,16
R8874,Bangalore,Fast Food,3.3,2024-05-11,23
R8875,Pune,Fast Food,3.6,2024-01-09,19
R8876,Bangalore,Indian,4.0,2025-05-03,17
R8877,Pune,Indian,4.3,2024-03-13,26
R8878,Hyderabad,Multi Cuisine,4.1,2024-09-21,26
R8879,Pune,Biryani,4.2,2024-12-30,15
R8880,Jaipur,Chinese,4.3,2024-02-20,16
R8881,Bangalore,Italian,4.0,2024-11-02,27
R8882,Pune,Thai,3.8,2025-03-30,17
R8883,Bangalore,Italian,4.5,2025-01-10,22
R8884,Lucknow,Italian,4.2,2024-10-20,24
R8885,Lucknow,Indian,3.8,2024-03-01,17
R8886,Chennai,Chinese,4.5,2024-05-09,22
R8887,Pune,Indian,3.2,2024-07-04,17
R8888,Jaipur,Biryani,4.6,2024-03-14,22
R8889,Chennai,Italian,3.1,2025-04-29,19
R8890,Hyderabad,Fast Food,3.3,2024-12-09,22
R8891,Bangalore,Chinese,3.3,2024-10-21,21
R8892,Kolkata,Thai,2.9,2025-01-30,20
R8893,Kolkata,Thai,3.4,2024-02-12,16
R8894,Lucknow,Biryani,3.4,2025-05-01,27
R8895,Bangalore,Thai,4.0,2025-01-09,23
R8896,Mumbai,Fast Food,4.0,2025-05-01,21
R8897,Delhi,Fast Food,3.9,2024-02-05,23
R8898,Lucknow,Chinese,4.1,2024-03-07,20
R8899,Pune,Italian,2.9,2024-05-10,23
R8900,Chennai,Chinese,4.2,2025-02-03,25
R8901,Kolkata,Fast Food,4.7,2024-06-18,16
R8902,Bangalore,Fast Food,4.1,2024-08-02,18
R8903,Hyderabad,Chinese,3.4,2024-01-01,18
R8904,Delhi,Italian,3.4,2025-02-17,23
R8905,Bangalore,Fast Food,4.3,2024-08-11,15
R8906,Mumbai,Multi Cuisine,3.0,2024-08-13,22
R8907,Pune,Chinese,3.5,2024-08-20,26
R8908,Kolkata,Multi Cuisine,3.2,2024-08-14,23
R8909,Mumbai,Fast Food,3.2,2025-02-17,23
R8910,Kolkata,Thai,2.8,2024-01-28,20
R8911,Bangalore,Indian,4.6,2024-12-17,20
R8912,Pune,Indian,3.4,2024-06-17,15
R8913,Ahmedabad,Multi Cuisine,3.6,2024-08-26,20
R8914,Mumbai,Multi Cuisine,2.9,2024-05-03,23
R8915,Jaipur,Multi Cuisine,3.0,2025-02-07,25
R8916,Ahmedabad,Italian,3.2,2024-04-12,15
R8917,Delhi,Thai,3.1,2024-07-14,26
R8918,Lucknow,Chinese,4.5,2025-02-19,16
R8919,Delhi,Fast Food,4.7,2025-04-08,19
R8920,Lucknow,Chinese,4.7,2024-02-04,26
R8921,Hyderabad,Multi Cuisine,3.2,2024-03-18,21
R8922,Ahmedabad,Fast Food,3.1,2025-02-07,16
R8923,Ahmedabad,Biryani,4.1,2025-02-23,26
R8924,Kolkata,Thai,3.4,2025-02-25,15
R8925,Kolkata,Indian,2.9,2024-01-28,26
R8926,Bangalore,Chinese,3.9,2024-05-21,23
R8927,Mumbai,Thai,3.3,2025-03-26,22
R8928,Hyderabad,Italian,3.4,2024-12-09,27
R8929,Hyderabad,Italian,4.0,2024-01-28,18
R8930,Kolkata,Fast Food,4.2,2025-01-03,18
R8931,Lucknow,Indian,3.0,2025-03-30,27
R8932,Delhi,Biryani,2.9,2025-05-10,21
R8933,Bangalore,Multi Cuisine,4.4,2024-07-25,17
R8934,Jaipur,Multi Cuisine,3.3,2024-01-25,24
R8935,Mumbai,Fast Food,3.9,2024-05-14,19
R8936,Hyderabad,Indian,4.4,2024-01-24,21
R8937,Mumbai,Italian,2.9,2024-02-24,18
R8938,Kolkata,Thai,4.3,2024-11-26,23
R8939,Delhi,Chinese,3.9,2024-11-15,24
R8940,Chennai,Italian,3.0,2024-04-22,27
R8941,Jaipur,Multi Cuisine,4.2,2024-08-15,21
R8942,Jaipur,Biryani,2.9,2024-07-25,26
R8943,Hyderabad,Multi Cuisine,3.4,2024-09-22,17
R8944,Bangalore,Multi Cuisine,3.9,2024-04-02,22
R8945,Hyderabad,Fast Food,4.1,2024-09-24,24
R8946,Hyderabad,Thai,3.3,2024-08-03,16
R8947,Lucknow,Italian,3.2,2024-07-17,20
R8948,Kolkata,Multi Cuisine,4.3,2024-06-05,18
R8949,Delhi,Chinese,3.6,2025-03-17,19
R8950,Ahmedabad,Italian,3.2,2025-01-14,24
R8951,Pune,Biryani,4.0,2024-12-06,27
R8952,Mumbai,Multi Cuisine,3.6,2024-12-13,18
R8953,Kolkata,Indian,4.0,2025-02-16,24
R8954,Jaipur,Thai,4.4,2024-11-01,16
R8955,Kolkata,Chinese,2.8,2024-09-11,16
R8956,Bangalore,Fast Food,3.5,2025-03-07,23
R8957,Delhi,Fast Food,3.5,2024-04-14,25
R8958,Lucknow,Thai,4.6,2025-02-24,18
R8959,Hyderabad,Multi Cuisine,4.8,2024-10-01,18
R8960,Ahmedabad,Thai,4.1,2024-09-05,15
R8961,Hyderabad,Italian,3.6,2024-08-09,24
R8962,Lucknow,Indian,3.7,2025-02-12,27
R8963,Pune,Italian,4.1,2024-01-30,20
R8964,Delhi,Fast Food,4.0,2024-07-02,23
R8965,Pune,Multi Cuisine,4.5,2024-04-26,22
R8966,Delhi,Multi Cuisine,4.2,2025-03-09,24
R8967,Delhi,Chinese,3.1,2024-06-07,23
R8968,Bangalore,Multi Cuisine,4.5,2024-05-30,25
R8969,Lucknow,Italian,3.4,2025-02-22,15
R8970,Lucknow,Thai,4.3,2025-01-28,21
R8971,Hyderabad,Biryani,2.9,2024-04-28,15
R8972,Mumbai,Biryani,3.4,2025-03-16,16
R8973,Pune,Multi Cuisine,4.2,2024-02-27,16
R8974,Lucknow,Indian,4.8,2024-05-15,26
R8975,Chennai,Indian,3.6,2025-03-07,17
R8976,Ahmedabad,Multi Cuisine,3.3,2024-02-21,17
R8977,Mumbai,Indian,4.5,2024-01-06,18
R8978,Kolkata,Biryani,4.5,2024-03-06,20
R8979,Hyderabad,Chinese,3.9,2024-09-09,18
R8980,Hyderabad,Chinese,3.3,2024-02-25,21
R8981,Hyderabad,Multi Cuisine,3.4,2025-04-28,18
R8982,Hyderabad,Fast Food,3.8,2024-01-15,24
R8983,Mumbai,Chinese,4.8,2025-02-24,25
R8984,Bangalore,Multi Cuisine,3.0,2024-01-25,23
R8985,Ahmedabad,Biryani,3.5,2024-06-30,16
R8986,Lucknow,Indian,4.5,2024-11-09,15
R8987,Chennai,Thai,4.7,2024-07-25,27
R8988,Lucknow,Thai,2.9,2024-09-20,21
R8989,Chennai,Fast Food,4.0,2024-05-14,21
R8990,Chennai,Biryani,4.0,2024-07-20,16
R8991,Kolkata,Indian,3.8,2024-05-03,22
R8992,Jaipur,Biryani,2.9,2025-05-06,19
R8993,Delhi,Biryani,3.4,2025-02-03,15
R8994,Mumbai,Biryani,3.7,2024-04-08,17
R8995,Ahmedabad,Fast Food,3.8,2025-04-15,24
R8996,Ahmedabad,Multi Cuisine,4.7,2024-08-13,20
R8997,Hyderabad,Biryani,3.4,2024-09-15,17
R8998,Bangalore,Thai,2.9,2024-09-14,27
R8999,Delhi,Biryani,3.0,2024-01-30,18
R9000,Mumbai,Thai,3.5,2024-01-29,25
R9001,Bangalore,Multi Cuisine,4.4,2024-07-03,16
R9002,Bangalore,Thai,4.0,2024-07-10,22
R9003,Delhi,Multi Cuisine,4.4,2024-11-11,22
R9004,Hyderabad,Italian,4.6,2025-03-03,18
R9005,Chennai,Italian,3.0,2025-01-27,22
R9006,Mumbai,Indian,3.9,2024-10-17,21
R9007,Ahmedabad,Biryani,4.0,2024-12-27,20
R9008,Kolkata,Biryani,3.6,2025-01-02,17
R9009,Kolkata,Biryani,3.7,2024-10-06,22
R9010,Jaipur,Multi Cuisine,3.0,2024-07-06,16
R9011,Ahmedabad,Biryani,2.9,2025-03-25,18
R9012,Mumbai,Multi Cuisine,2.9,2024-09-14,19
R9013,Ahmedabad,Thai,4.1,2024-01-19,19
R9014,Lucknow,Biryani,3.0,2024-09-23,17
R9015,Delhi,Thai,3.5,2024-12-09,23
R9016,Lucknow,Italian,4.6,2024-08-29,24
R9017,Jaipur,Indian,3.1,2024-09-28,17
R9018,Lucknow,Indian,3.7,2024-02-01,17
R9019,Bangalore,Thai,4.3,2024-02-27,15
R9020,Kolkata,Italian,3.3,2024-03-29,17
R9021,Chennai,Multi Cuisine,2.8,2024-06-29,22
